atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria,prob_gols
88312,Junior Alonso,CAM,Zagueiro,6,6.04,0.0,3.32,6,0.0,False,False,CRU,0.834,valor_bom,3.661,2.82,0.75,34.4,desfavoravel,1.89,0.35,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
72460,Bernard,CAM,Meia,7,4.07,0.26,1.62,10,2.2,True,False,CRU,-0.265,neutro,1.723,1.12,1.0,39.0,desfavoravel,1.34,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
100084,Igor Gomes,CAM,Meia,6,3.72,0.0,-0.14,5,0.0,False,False,CRU,-0.76,armadilha_leve,1.086,0.0,0.625,39.0,desfavoravel,0.53,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
100842,Ruan,CAM,Zagueiro,7,5.3,0.23,3.05,12,2.0,True,False,CRU,0.22,neutro,2.796,2.05,1.0,34.4,desfavoravel,1.92,0.35,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
107554,Natanael,CAM,Lateral,7,8.82,-0.38,5.48,6,2.6,True,False,CRU,0.688,valor_bom,5.467,3.31,0.75,33.5,desfavoravel,2.75,0.35,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
105068,Reinier,CAM,Meia,6,4.41,0.0,2.95,11,0.0,False,False,CRU,0.399,neutro,2.488,2.04,1.0,39.0,desfavoravel,1.94,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
87999,Gustavo Scarpa,CAM,Meia,6,7.06,-0.46,3.09,10,4.1,True,False,CRU,0.335,neutro,3.569,2.09,1.0,39.0,desfavoravel,2.78,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
118774,Alexsander,CAM,Meia,6,6.76,0.0,0.85,2,0.0,False,False,CRU,0.384,neutro,3.504,0.85,0.25,39.0,desfavoravel,0.68,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
95556,Raniele,COR,Meia,7,8.08,1.25,3.58,10,7.4,True,False,MIR,0.257,neutro,3.841,3.58,1.0,54.8,neutro,4.21,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
78435,Vitinho,COR,Atacante,2,5.06,0.57,2.13,7,4.3,True,False,MIR,-0.601,armadilha_leve,2.079,2.13,0.875,53.6,neutro,1.95,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
132274,Ignacio Sosa,RBB,Meia,6,3.75,0.0,1.42,10,2.5,True,False,CHA,-0.179,neutro,1.612,1.42,1.0,73.7,neutro,2.38,1.0,5.6,1.56,0.867,0.6,1.3,0.5,,0.469
130889,Riquelme,GRE,Meia,6,3.56,-0.44,-0.3,1,-0.3,True,False,CAP,-0.044,neutro,1.613,0.0,0.125,31.8,desfavoravel,0.13,0.3,-76.2,0.487,0.65,0.78,1.213,0.475,0.459,0.46
115674,Gabriel Delfim,CAM,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,CRU,-0.444,neutro,0.0,0.0,0.0,34.4,desfavoravel,0.0,0.35,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
103767,Gabriel Menino,SAN,Meia,5,9.21,0.0,5.24,7,0.0,False,False,PAL,0.821,valor_bom,4.668,4.53,0.875,32.8,desfavoravel,2.68,0.225,-83.3,1.156,0.99,0.678,0.52,0.45,0.269,
122990,Patrick,CAM,Meia,5,4.0,0.0,0.0,0,0.0,False,False,CRU,-2.192,armadilha_forte,0.0,0.0,0.0,39.0,desfavoravel,0.0,0.5,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
85048,Memphis Depay,COR,Atacante,6,9.81,0.0,2.15,6,0.0,False,False,MIR,-0.783,armadilha_leve,3.663,0.82,0.75,53.6,neutro,2.95,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
124661,Iván Román,CAM,Zagueiro,6,8.47,0.0,6.4,4,0.0,False,False,CRU,1.115,valor_bom,4.744,3.4,0.5,34.4,desfavoravel,1.63,0.35,-42.8,1.114,1.095,1.376,0.619,0.25,0.294,
122994,Victor Nascimento,BAH,Goleiro,6,1.0,0.0,0.0,0,0.0,False,False,SAO,0.666,valor_bom,0.0,0.0,0.0,40.3,neutro,0.0,0.3,-16.6,1.129,1.2,1.071,1.418,0.45,0.291,
98720,Angileri,COR,Lateral,6,4.73,0.69,2.45,6,5.0,True,False,MIR,0.082,neutro,2.997,1.45,0.75,58.0,neutro,2.61,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
97642,Félix Torres,INT,Zagueiro,7,4.05,0.19,2.6,10,2.9,True,True,FLU,0.596,valor_bom,2.518,2.0,1.0,36.5,neutro,1.84,0.1,-20.6,1.083,0.929,1.13,1.137,0.45,0.42,0.423
92440,André Ramalho,COR,Zagueiro,7,6.08,0.0,2.6,3,0.0,False,False,MIR,0.702,valor_bom,3.558,1.6,0.375,58.6,neutro,1.56,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
107179,Matheus Donelli,COR,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,MIR,-1.232,armadilha_leve,0.0,0.0,0.0,59.0,neutro,0.0,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
101574,Hugo Souza,COR,Goleiro,7,10.51,0.0,5.13,10,0.0,False,False,MIR,0.211,neutro,4.723,3.13,1.0,59.0,neutro,5.57,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
105531,Matheus Bidu,COR,Lateral,7,14.92,1.46,9.26,9,17.8,True,False,MIR,0.998,valor_bom,7.47,6.04,1.0,58.0,neutro,8.67,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
117910,Breno Bidon,COR,Meia,7,8.86,-0.12,3.31,11,2.5,True,False,MIR,-0.206,neutro,3.671,2.86,1.0,54.8,neutro,4.02,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
121824,Kayke,COR,Atacante,5,3.64,0.0,1.65,6,0.0,False,False,MIR,0.028,neutro,1.87,1.65,0.75,53.6,neutro,1.5,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
102340,Cacá,VIT,Zagueiro,7,5.88,-1.02,3.68,9,-0.5,True,True,CFC,0.267,neutro,3.085,1.68,1.0,45.2,neutro,2.79,0.175,19.8,0.8,0.988,1.04,1.114,0.4,0.452,
98225,Pedro Raul,COR,Atacante,6,3.06,0.0,0.1,5,0.0,False,False,MIR,-0.989,armadilha_leve,0.491,0.1,0.625,53.6,neutro,0.33,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
96342,Charles,COR,Meia,5,3.53,0.0,1.03,3,0.0,False,False,MIR,-0.651,armadilha_leve,1.064,1.03,0.375,54.8,neutro,0.44,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
107908,Hugo,COR,Lateral,5,4.0,0.0,0.0,0,0.0,False,False,MIR,-2.675,armadilha_forte,0.0,0.0,0.0,58.0,neutro,0.0,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
125488,João Pedro,COR,Zagueiro,6,8.84,0.0,7.7,2,0.0,False,False,MIR,0.918,valor_bom,4.673,3.2,0.25,58.6,neutro,1.37,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
117632,Garro,COR,Meia,7,10.91,1.12,4.14,12,8.4,True,False,MIR,-0.274,neutro,4.151,2.47,1.0,54.8,neutro,4.55,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
131753,Felipe Longo,COR,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,MIR,-0.444,neutro,0.0,0.0,0.0,59.0,neutro,0.0,0.8,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
145744,André,COR,Meia,3,5.23,-0.61,3.34,10,-3.9,True,False,MIR,0.157,neutro,2.679,2.84,1.0,54.8,neutro,2.94,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
84558,Lucas Romero,CRU,Meia,7,9.39,-0.32,4.8,7,7.1,True,True,CAM,0.528,valor_bom,4.462,2.66,0.875,65.3,favoravel,5.1,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
42500,Fagner,CRU,Lateral,2,5.98,0.0,3.08,8,0.0,False,True,CAM,-0.418,neutro,3.244,1.71,1.0,69.8,neutro,4.53,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
93478,Wanderson,CRU,Atacante,6,4.04,0.1,1.25,12,1.1,True,True,CAM,-0.554,armadilha_leve,1.564,0.58,1.0,64.8,neutro,2.03,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
100742,Matheus Henrique,CRU,Meia,6,4.8,-0.11,1.53,13,0.0,True,True,CAM,-0.784,armadilha_leve,1.653,1.53,1.0,65.3,neutro,2.16,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
96610,Matheus Pereira,CRU,Meia,7,15.06,0.0,5.9,11,0.0,False,True,CAM,-0.083,neutro,5.17,4.08,1.0,65.3,neutro,6.75,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
127242,Bahia,COR,Meia,6,2.0,0.0,0.0,0,0.0,False,False,MIR,-0.524,armadilha_leve,0.0,0.0,0.0,54.8,neutro,0.0,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
89275,William,CRU,Lateral,6,8.51,0.0,3.57,8,0.0,False,True,CAM,-0.234,neutro,4.513,2.82,1.0,69.8,neutro,6.3,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
122396,Ryan,COR,Meia,6,3.0,0.0,0.0,0,0.0,False,False,MIR,-1.463,armadilha_leve,0.0,0.0,0.0,54.8,neutro,0.0,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
133543,Gui Negão,COR,Atacante,6,3.97,0.0,1.35,4,0.0,False,False,MIR,-0.257,neutro,1.806,1.35,0.5,53.6,neutro,0.97,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
105047,João Marcelo,CRU,Zagueiro,6,4.94,1.19,2.4,4,6.9,True,True,CAM,-0.025,neutro,2.411,1.65,0.5,70.3,neutro,1.69,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
79701,Lucas Silva,CRU,Meia,6,3.63,0.0,0.37,11,0.0,False,True,CAM,-0.803,armadilha_leve,0.994,0.37,1.0,65.3,neutro,1.3,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
88136,Ivan,REM,Goleiro,6,4.0,0.0,0.0,0,0.0,False,False,BOT,-1.843,armadilha_forte,0.0,0.0,0.0,25.4,desfavoravel,0.0,0.025,-43.8,0.6,0.904,1.3,0.8,0.175,0.561,0.536
132264,Arroyo,CRU,Atacante,7,6.3,0.6,3.21,12,9.0,True,True,CAM,0.653,valor_bom,3.845,2.13,1.0,64.8,favoravel,4.98,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
141995,Dieguinho,COR,Meia,6,3.18,0.0,0.73,4,0.0,False,False,MIR,-0.507,armadilha_leve,0.961,0.73,0.5,54.8,neutro,0.53,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
143600,Kauã Moraes,CRU,Lateral,2,6.64,0.31,4.77,6,4.4,True,True,CAM,0.049,neutro,3.991,1.94,0.75,69.8,favoravel,4.18,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
131967,Villarreal,CRU,Atacante,6,9.32,0.0,6.73,7,0.0,False,True,CAM,1.491,valor_bom,5.699,3.3,0.875,64.8,favoravel,6.46,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
124912,Jonathan Jesus,CRU,Zagueiro,7,5.55,0.32,2.68,5,5.9,True,True,CAM,-0.21,neutro,2.517,1.48,0.625,70.3,neutro,2.21,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
88479,Walace,CRU,Meia,6,4.0,0.0,0.0,0,0.0,False,True,CAM,-2.192,armadilha_forte,0.0,0.0,0.0,65.3,neutro,0.0,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
117404,Otávio,CRU,Goleiro,7,2.0,0.0,0.0,0,0.0,False,True,CAM,-0.444,neutro,0.0,0.0,0.0,71.0,neutro,0.0,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
69783,Danilo,FLA,Zagueiro,6,6.23,0.0,0.5,3,0.0,False,True,VAS,0.003,neutro,2.985,0.5,0.375,60.7,favoravel,1.36,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
114405,Sinisterra,CRU,Atacante,5,5.36,-0.4,0.95,2,0.2,True,True,CAM,-1.028,armadilha_leve,1.817,0.95,0.25,64.8,neutro,0.59,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
92854,Borré,INT,Atacante,6,6.42,-1.71,3.01,13,-0.1,True,True,FLU,0.441,neutro,3.691,2.01,1.0,48.9,neutro,3.61,0.525,-20.6,1.083,0.929,1.13,1.137,0.45,0.42,0.423
146807,Rayan Lelis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,CAM,-0.541,armadilha_leve,0.0,0.0,0.0,64.8,neutro,0.0,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
113158,Marquinhos,CRU,Atacante,6,4.0,0.0,0.0,0,0.0,False,True,CAM,-2.163,armadilha_forte,0.0,0.0,0.0,64.8,neutro,0.0,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
86757,Everton,FLA,Atacante,6,6.12,0.0,1.63,6,0.0,False,True,VAS,-1.341,armadilha_leve,1.861,1.63,0.75,70.4,neutro,1.97,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
137543,Tevis,CRU,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,CAM,-0.541,armadilha_leve,0.0,0.0,0.0,64.8,neutro,0.0,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
83528,Léo Pereira,FLA,Zagueiro,7,10.22,0.39,4.67,9,6.5,True,True,VAS,0.116,neutro,4.315,2.34,1.0,60.7,favoravel,5.24,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
139345,Kauã Prates,CRU,Lateral,5,3.39,0.0,0.0,1,0.0,False,True,CAM,-0.481,neutro,1.536,0.0,0.125,69.8,neutro,0.27,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
84816,Varela,FLA,Lateral,7,9.34,0.63,5.45,10,8.4,True,True,VAS,0.471,neutro,5.453,2.95,1.0,60.1,favoravel,6.55,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
137542,Kaique Kenji,CRU,Atacante,6,1.95,0.0,0.0,3,0.0,False,True,CAM,0.071,neutro,0.535,0.0,0.375,64.8,favoravel,0.26,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
82627,Luiz Araújo,FLA,Atacante,2,7.42,-0.36,2.81,8,0.0,True,True,VAS,0.157,neutro,3.804,1.19,1.0,70.4,favoravel,5.36,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
84735,Jorginho,FLA,Meia,7,8.63,-1.73,2.9,8,0.0,True,True,VAS,-0.286,neutro,3.534,2.27,1.0,70.5,neutro,4.98,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
90285,Bruno Henrique,FLA,Atacante,6,5.18,-0.45,0.92,6,0.0,True,True,VAS,-1.209,armadilha_leve,1.557,0.92,0.75,70.4,neutro,1.64,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
80061,Saúl,FLA,Meia,6,8.26,-0.76,3.85,2,1.2,True,True,VAS,0.494,neutro,4.104,1.35,0.25,70.5,favoravel,1.45,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
143350,Murilo Rhikman,CRU,Meia,6,2.95,0.0,0.5,1,0.0,False,True,CAM,-0.263,neutro,1.012,0.5,0.125,65.3,neutro,0.17,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
98873,Samuel Lino,FLA,Atacante,7,11.54,1.61,6.52,11,12.0,True,True,VAS,0.973,valor_bom,5.795,2.79,1.0,70.4,favoravel,8.16,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
88393,Ayrton Lucas,FLA,Lateral,2,8.54,0.84,3.62,6,6.5,True,True,VAS,-0.075,neutro,4.669,2.12,0.75,60.1,neutro,4.21,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
122660,Japa,CRU,Meia,6,5.93,0.0,5.2,3,0.0,False,True,CAM,1.836,valor_oculto,4.449,3.53,0.375,65.3,favoravel,2.18,0.35,42.8,1.376,0.619,1.114,1.095,0.85,0.504,
87863,Arrascaeta,FLA,Meia,5,16.62,-0.27,6.41,9,10.2,True,True,VAS,-0.175,neutro,5.354,4.19,1.0,70.5,neutro,7.55,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
97867,Léo Ortiz,FLA,Zagueiro,7,9.86,-0.02,4.55,11,6.7,True,True,VAS,0.181,neutro,4.283,2.64,1.0,60.7,favoravel,5.2,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
109096,Plata,FLA,Atacante,7,12.79,2.01,8.58,6,14.4,True,True,VAS,1.324,valor_bom,6.419,5.08,0.75,70.4,favoravel,6.78,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
91473,Erick Pulgar,FLA,Meia,3,6.08,0.0,1.53,6,0.0,False,True,VAS,0.149,neutro,3.037,1.53,0.75,70.5,favoravel,3.21,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
96870,Emerson Royal,FLA,Lateral,6,6.12,0.0,3.92,4,0.0,False,True,VAS,-0.129,neutro,3.578,2.42,0.5,60.1,neutro,2.15,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
115914,Evertton Araújo,FLA,Meia,7,4.37,1.93,1.81,8,10.0,True,True,VAS,-0.329,neutro,1.831,1.19,1.0,70.5,neutro,2.58,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
130382,Guilherme Gomes,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,True,VAS,-1.463,armadilha_leve,0.0,0.0,0.0,70.5,neutro,0.0,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
96652,Allan,COR,Meia,6,3.82,0.78,1.24,8,4.7,True,False,MIR,-0.302,neutro,1.546,1.24,1.0,54.8,neutro,1.69,0.85,11.1,0.578,0.945,0.923,1.067,0.525,0.279,
140492,João Victor,FLA,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.581,armadilha_leve,0.0,0.0,0.0,60.7,neutro,0.0,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
62977,Ganso,FLU,Meia,7,3.27,-0.31,0.85,12,-1.1,True,False,INT,-0.6,armadilha_leve,0.94,0.85,1.0,59.3,neutro,1.11,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
122320,Daniel Sales,FLA,Lateral,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.679,armadilha_leve,0.0,0.0,0.0,60.1,neutro,0.0,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
130189,Léo Nannetti,FLA,Goleiro,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.444,neutro,0.0,0.0,0.0,61.2,neutro,0.0,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
122318,Dyogo Alves,FLA,Goleiro,6,3.0,0.0,0.0,0,0.0,False,True,VAS,-1.232,armadilha_leve,0.0,0.0,0.0,61.2,neutro,0.0,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
78117,Everaldo,BAH,Atacante,6,6.23,-0.45,4.54,10,0.0,True,False,SAO,1.53,valor_oculto,4.655,2.14,1.0,42.7,neutro,3.98,0.15,-16.6,1.129,1.2,1.071,1.418,0.45,0.291,
73384,Samuel Xavier,FLU,Lateral,7,8.23,0.0,4.22,8,0.0,False,False,INT,0.24,neutro,4.838,3.47,1.0,64.8,neutro,6.27,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
145705,Douglas Telles,FLA,Atacante,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.541,armadilha_leve,0.0,0.0,0.0,70.4,neutro,0.0,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
122573,Wallace Yan,FLA,Atacante,6,3.64,0.0,0.27,3,0.0,False,True,VAS,-0.303,neutro,1.553,0.27,0.375,70.4,neutro,0.82,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
78445,Renê,FLU,Lateral,2,9.53,0.0,6.22,8,0.0,False,False,INT,0.822,valor_bom,5.838,4.22,1.0,64.8,neutro,7.57,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
99228,De la Cruz,FLA,Meia,2,5.73,0.0,1.55,6,0.0,False,True,VAS,0.324,neutro,3.045,1.55,0.75,70.5,favoravel,3.22,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
82463,Otávio,FLU,Meia,6,2.51,0.0,0.32,5,0.0,False,False,INT,-0.138,neutro,0.785,0.32,0.625,59.3,neutro,0.58,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
87228,Guilherme Arana,FLU,Lateral,2,8.53,0.45,3.82,9,4.6,True,False,INT,-0.157,neutro,4.59,2.49,1.0,64.8,neutro,5.95,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
78855,Thiago Santos,CFC,Zagueiro,2,3.88,-0.02,2.65,7,3.1,True,False,VIT,0.577,valor_bom,2.405,1.36,0.875,51.7,neutro,2.18,0.725,-19.8,1.04,1.114,0.8,0.988,0.475,0.312,
140303,Da Mata,FLA,Zagueiro,6,2.0,0.0,0.0,0,0.0,False,True,VAS,-0.581,armadilha_leve,0.0,0.0,0.0,60.7,neutro,0.0,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
143295,Joshua,FLA,Meia,6,3.0,0.0,0.0,0,0.0,False,True,VAS,-1.463,armadilha_leve,0.0,0.0,0.0,70.5,neutro,0.0,0.675,70.0,1.1,1.2,0.722,0.821,0.9,0.599,
103523,Ignácio,FLU,Zagueiro,6,5.45,-0.69,2.22,5,0.0,True,False,INT,-0.358,neutro,2.34,2.22,0.625,65.3,neutro,1.91,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
101319,Guga,FLU,Lateral,6,6.38,-1.57,3.81,8,3.0,True,False,INT,-0.236,neutro,3.608,1.81,1.0,64.8,neutro,4.68,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
102928,Canobbio,FLU,Atacante,7,11.72,1.08,7.8,9,10.4,True,False,INT,1.547,valor_oculto,6.387,4.58,1.0,58.0,neutro,7.41,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
86485,Keno,CFC,Atacante,5,4.12,0.0,0.73,4,0.0,False,False,VIT,-0.568,armadilha_leve,1.599,0.73,0.5,35.0,desfavoravel,0.56,0.05,-19.8,1.04,1.114,0.8,0.988,0.475,0.312,
99366,Luis Zubeldía,FLU,Técnico,7,10.67,-0.07,6.08,13,7.04,True,False,INT,1.462,valor_bom,6.219,6.08,1.0,59.5,neutro,7.4,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
110759,John Kennedy,FLU,Atacante,7,10.12,0.07,6.79,12,7.7,True,False,INT,1.562,valor_oculto,5.993,2.79,1.0,58.0,neutro,6.95,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
102137,Vitor Eudes,FLU,Goleiro,6,2.0,0.0,0.0,0,0.0,False,False,INT,-0.444,neutro,0.0,0.0,0.0,65.9,neutro,0.0,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
113034,Freytes,FLU,Zagueiro,6,4.86,-0.05,2.65,12,1.6,True,False,INT,0.178,neutro,2.556,1.9,1.0,65.3,neutro,3.34,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
100987,Nonato,FLU,Meia,5,7.28,0.0,5.3,2,0.0,False,False,INT,1.192,valor_bom,4.394,0.3,0.25,59.3,neutro,1.3,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
79631,Cano,FLU,Atacante,5,5.37,0.0,0.8,2,0.0,False,False,INT,-1.065,armadilha_leve,1.787,0.8,0.25,58.0,neutro,0.52,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
87258,Soteldo,FLU,Atacante,6,3.82,-0.55,0.92,7,0.0,True,False,INT,-0.465,neutro,1.514,0.92,0.875,58.0,neutro,1.54,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
101478,Marcelo Pitaluga,FLU,Goleiro,6,3.0,0.0,0.0,0,0.0,False,False,INT,-1.232,armadilha_leve,0.0,0.0,0.0,65.9,neutro,0.0,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
116447,Hércules,FLU,Meia,6,8.54,-0.5,5.63,11,5.7,True,False,INT,1.439,valor_bom,5.014,4.27,1.0,59.3,neutro,5.95,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
89493,Igor Rabello,FLU,Zagueiro,6,5.0,0.0,0.0,0,0.0,False,False,INT,-2.725,armadilha_forte,0.0,0.0,0.0,65.3,neutro,0.0,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
63013,Marcos Rocha,GRE,Lateral,6,7.36,0.0,0.0,1,0.0,False,False,CAP,0.64,valor_bom,4.85,0.0,0.125,31.7,desfavoravel,0.38,0.15,-76.2,0.487,0.65,0.78,1.213,0.475,0.459,0.46
132071,Serna,FLU,Atacante,7,5.58,-0.37,2.31,13,1.2,True,False,INT,-0.731,armadilha_leve,2.205,1.93,1.0,58.0,neutro,2.56,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
63289,Edenílson,BOT,Meia,2,6.89,-2.41,4.37,10,0.6,True,True,REM,1.219,valor_bom,4.28,1.87,1.0,76.7,favoravel,6.57,0.825,43.8,1.3,0.8,0.6,0.904,0.75,0.616,0.536
87887,Balbuena,GRE,Zagueiro,6,6.3,0.0,3.18,5,0.0,False,False,CAP,0.69,valor_bom,3.633,2.58,0.625,32.6,desfavoravel,1.48,0.15,-76.2,0.487,0.65,0.78,1.213,0.475,0.459,0.46
72018,Tiago Volpi,RBB,Goleiro,7,9.1,-0.28,4.62,6,1.6,True,False,CHA,0.261,neutro,4.388,2.95,0.75,60.5,neutro,3.98,0.625,5.6,1.56,0.867,0.6,1.3,0.5,,0.469
127932,Júlio Fidelis,FLU,Lateral,6,2.0,0.0,0.0,0,0.0,False,False,INT,-0.679,armadilha_leve,0.0,0.0,0.0,64.8,neutro,0.0,0.925,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
92182,Juninho,INT,Zagueiro,6,6.58,0.0,5.0,1,0.0,False,True,FLU,1.021,valor_bom,4.037,2.0,0.125,36.5,neutro,0.37,0.1,-20.6,1.083,0.929,1.13,1.137,0.45,0.42,0.423
90532,Arthur Melo,GRE,Meia,5,8.21,-0.79,3.41,8,0.7,True,False,CAP,0.15,neutro,3.788,3.41,1.0,31.8,desfavoravel,2.41,0.3,-76.2,0.487,0.65,0.78,1.213,0.475,0.459,0.46
130650,Bernal,FLU,Meia,7,4.14,-0.26,2.1,6,3.8,True,False,INT,-0.04,neutro,1.958,2.1,0.75,59.3,neutro,1.74,0.65,20.6,1.13,1.137,1.083,0.929,0.725,0.155,0.423
